t,lot,price,diff,time
2016-10-30T00:00:00.000000000,Others-CCCPS135a,10.000063869204359,1,1752076275280
2016-10-30T00:00:00.000000000,BHMMBMMBX01,10.000597496869498,1,1752076275280
2016-10-30T00:00:00.000000000,BHMEURBRD01,10.00068356722499,1,1752076275280
2016-10-30T00:00:00.000000000,Others-CCCPS202,10.000062369804482,1,1752076275280
2016-10-30T00:00:00.000000000,Others-CCCPS8,10.000316990943443,1,1752076275280
2016-10-30T00:00:00.000000000,BHMNCPHST01,10.000272916666667,1,1752076275280
2016-10-30T00:00:00.000000000,Others-CCCPS105a,10.000205892795512,1,1752076275280
2016-10-30T00:00:00.000000000,BHMNCPNST01,10.000552662344564,1,1752076275280
2016-10-30T00:00:00.000000000,BHMBCCMKT01,10.001099333491526,1,1752076275280
2016-10-31T00:00:00.000000000,Others-CCCPS105a,10.00009613285759,1,1752076277920
2016-10-31T00:00:00.000000000,BHMBCCMKT01,10.000420510078726,1,1752076277920
2016-10-31T00:00:00.000000000,BHMNCPHST01,10.000114583333334,1,1752076277920
2016-10-31T00:00:00.000000000,Others-CCCPS8,10.000183671647735,1,1752076277920
2016-10-31T00:00:00.000000000,BHMMBMMBX01,10.00020128440639,1,1752076277920
2016-10-31T00:00:00.000000000,Others-CCCPS119a,10.000147515358972,1,1752076277920
2016-10-31T00:00:00.000000000,BHMBCCTHL01,10.00173600678378,1,1752076277920
2016-10-31T00:00:00.000000000,Others-CCCPS202,10.000036285778444,1,1752076277920
2016-10-31T00:00:00.000000000,Shopping,10.00006808810764,1,1752076277920
2016-10-31T00:00:00.000000000,Others-CCCPS135a,10.000025600740273,1,1752076277920
2016-10-31T00:00:00.000000000,Broad Street,10.000298256668767,1,1752076277920
2016-10-31T00:00:00.000000000,BHMNCPNST01,10.000335848655542,1,1752076277920
2016-10-31T00:00:00.000000000,BHMEURBRD01,10.000697148030783,1,1752076277920
2016-10-31T00:00:00.000000000,Others-CCCPS98,10.000092744445226,1,1752076277920
2016-11-01T00:00:00.000000000,Others-CCCPS8,10.000186532576828,1,1752076280570
2016-11-01T00:00:00.000000000,BHMBCCMKT01,10.00045655379976,1,1752076280570
2016-11-01T00:00:00.000000000,Broad Street,10.00093047679059,1,1752076280570
2016-11-01T00:00:00.000000000,Others-CCCPS105a,10.00015262329968,1,1752076280570
2016-11-01T00:00:00.000000000,BHMNCPHST01,10.000372916666667,1,1752076280570
2016-11-01T00:00:00.000000000,BHMMBMMBX01,10.000633516184326,1,1752076280570
2016-11-01T00:00:00.000000000,Others-CCCPS202,10.00008416445735,1,1752076280570
2016-11-01T00:00:00.000000000,Others-CCCPS98,10.00005587515289,1,1752076280570
2016-11-01T00:00:00.000000000,Others-CCCPS119a,10.000045056459944,1,1752076280570
2016-11-01T00:00:00.000000000,Shopping,10.000207790798612,1,1752076280570
2016-11-01T00:00:00.000000000,BHMBCCTHL01,10.001302005087835,1,1752076280570
2016-11-01T00:00:00.000000000,BHMNCPNST01,10.000369858645977,1,1752076280570
2016-11-01T00:00:00.000000000,BHMEURBRD01,10.001353553644183,1,1752076280570
2016-11-01T00:00:00.000000000,Others-CCCPS135a,10.000123029464264,1,1752076280570
2016-11-02T00:00:00.000000000,Others-CCCPS135a,10.000132778968979,1,1752076283210
2016-11-02T00:00:00.000000000,BHMMBMMBX01,10.000692842114631,1,1752076283210
2016-11-02T00:00:00.000000000,Broad Street,10.00099558916194,1,1752076283210
2016-11-02T00:00:00.000000000,BHMNCPHST01,10.000359722222223,1,1752076283210
2016-11-02T00:00:00.000000000,Others-CCCPS98,10.00006200272542,1,1752076283210
2016-11-02T00:00:00.000000000,BHMEURBRD01,10.001507469443187,1,1752076283210
2016-11-02T00:00:00.000000000,Others-CCCPS8,10.000213425310296,1,1752076283210
2016-11-02T00:00:00.000000000,BHMBCCMKT01,10.000582706823376,1,1752076283210
2016-11-02T00:00:00.000000000,Shopping,10.000215386284722,1,1752076283210
2016-11-02T00:00:00.000000000,BHMBCCTHL01,10.001395482376193,1,1752076283210
2016-11-02T00:00:00.000000000,BHMNCPNST01,10.000471888617282,1,1752076283210
2016-11-02T00:00:00.000000000,Others-CCCPS119a,10.000046965631975,1,1752076283210
2016-11-02T00:00:00.000000000,Others-CCCPS105a,10.000173187802723,1,1752076283210
2016-11-02T00:00:00.000000000,Others-CCCPS202,10.00009146798464,1,1752076283210
2016-11-03T00:00:00.000000000,Others-CCCPS8,10.000220291540119,1,1752076285880
2016-11-03T00:00:00.000000000,BHMBCCTHL01,10.001422190172866,1,1752076285880
2016-11-03T00:00:00.000000000,Shopping,10.000232747395833,1,1752076285880
2016-11-03T00:00:00.000000000,Others-CCCPS119a,10.000050147585362,1,1752076285880
2016-11-03T00:00:00.000000000,BHMBCCMKT01,10.000426517365565,1,1752076285880
2016-11-03T00:00:00.000000000,Others-CCCPS105a,10.000179629695241,1,1752076285880
2016-11-03T00:00:00.000000000,BHMNCPNST01,10.000527154851738,1,1752076285880
2016-11-03T00:00:00.000000000,BHMEURBRD01,10.001462200090538,1,1752076285880
2016-11-03T00:00:00.000000000,Others-CCCPS202,10.000094018422741,1,1752076285880
2016-11-03T00:00:00.000000000,BHMMBMMBX01,10.000728861429458,1,1752076285880
2016-11-03T00:00:00.000000000,BHMNCPHST01,10.000388194444444,1,1752076285880
2016-11-03T00:00:00.000000000,Others-CCCPS98,10.000067091726333,1,1752076285880
2016-11-03T00:00:00.000000000,Others-CCCPS135a,10.00013483498698,1,1752076285880
2016-11-03T00:00:00.000000000,Broad Street,10.001041797941609,1,1752076285880
2016-11-04T00:00:00.000000000,Broad Street,10.000945179584122,1,1752076288520
2016-11-04T00:00:00.000000000,BHMNCPHST01,10.000345138888889,1,1752076288520
2016-11-04T00:00:00.000000000,Others-CCCPS135a,10.000130391335171,1,1752076288520
2016-11-04T00:00:00.000000000,Others-CCCPS98,10.000061171868127,1,1752076288520
2016-11-04T00:00:00.000000000,BHMEURBRD01,10.001439565414215,1,1752076288520
2016-11-04T00:00:00.000000000,Others-CCCPS119a,10.000049129360278,1,1752076288520
2016-11-04T00:00:00.000000000,BHMBCCTHL01,10.001342066782845,1,1752076288520
2016-11-04T00:00:00.000000000,Others-CCCPS202,10.000091815771654,1,1752076288520
2016-11-04T00:00:00.000000000,BHMMBMMBX01,10.000591140519822,1,1752076288520
2016-11-04T00:00:00.000000000,Shopping,10.000215657552083,1,1752076288520
2016-11-04T00:00:00.000000000,BHMBCCMKT01,10.000435528295823,1,1752076288520
2016-11-04T00:00:00.000000000,BHMNCPNST01,10.00060792857902,1,1752076288520
2016-11-04T00:00:00.000000000,Others-CCCPS105a,10.00016451602433,1,1752076288520
2016-11-04T00:00:00.000000000,Others-CCCPS8,10.00024603990195,1,1752076288520
2016-11-05T00:00:00.000000000,Others-CCCPS98,10.000045801008225,1,1752076291170
2016-11-05T00:00:00.000000000,BHMNCPNST01,10.00026357742587,1,1752076291170
2016-11-05T00:00:00.000000000,BHMNCPHST01,10.000303472222223,1,1752076291170
2016-11-05T00:00:00.000000000,BHMBCCTHL01,10.001382128477855,1,1752076291170
2016-11-05T00:00:00.000000000,Others-CCCPS202,10.000076049427026,1,1752076291170
2016-11-05T00:00:00.000000000,Broad Street,10.00085486242386,1,1752076291170
2016-11-05T00:00:00.000000000,Others-CCCPS135a,10.000106979259222,1,1752076291170
2016-11-05T00:00:00.000000000,BHMMBMMBX01,10.000493676491464,1,1752076291170
2016-11-05T00:00:00.000000000,BHMEURBRD01,10.001267541874151,1,1752076291170
2016-11-05T00:00:00.000000000,Others-CCCPS105a,10.000143455991097,1,1752076291170
2016-11-05T00:00:00.000000000,Others-CCCPS8,10.000197976293197,1,1752076291170
2016-11-05T00:00:00.000000000,Shopping,10.000179578993055,1,1752076291170
2016-11-05T00:00:00.000000000,Others-CCCPS119a,10.000046074685027,1,1752076291170
2016-11-05T00:00:00.000000000,BHMBCCMKT01,10.000405491861628,1,1752076291170
2016-11-06T00:00:00.000000000,Others-CCCPS98,10.000051513152107,1,1752076293800
2016-11-06T00:00:00.000000000,Others-CCCPS8,10.000327290288176,1,1752076293800
2016-11-06T00:00:00.000000000,BHMBCCMKT01,10.001042264266555,1,1752076293800
2016-11-06T00:00:00.000000000,Others-CCCPS105a,10.000214316808805,1,1752076293800
2016-11-06T00:00:00.000000000,Broad Street,10.000340264650283,1,1752076293800
2016-11-06T00:00:00.000000000,Others-CCCPS135a,10.000053655437513,1,1752076293800
2016-11-06T00:00:00.000000000,BHMMBMMBX01,10.000625041051425,1,1752076293800
2016-11-06T00:00:00.000000000,BHMNCPNST01,10.000522903602933,1,1752076293800
2016-11-06T00:00:00.000000000,Others-CCCPS119a,10.000052565869936,1,1752076293800
2016-11-06T00:00:00.000000000,BHMEURBRD01,10.000679040289723,1,1752076293800
2016-11-06T00:00:00.000000000,BHMNCPHST01,10.000222222222222,1,1752076293800
2016-11-06T00:00:00.000000000,Shopping,10.000133192274305,1,1752076293800
2016-11-06T00:00:00.000000000,BHMBCCTHL01,10.002036469496359,1,1752076293800
2016-11-06T00:00:00.000000000,Others-CCCPS202,10.000066427319643,1,1752076293800
2016-11-07T00:00:00.000000000,Shopping,10.000068901909723,1,1752076296430
2016-11-07T00:00:00.000000000,BHMBCCTHL01,10.001963023055506,1,1752076296430
2016-11-07T00:00:00.000000000,Others-CCCPS202,10.000058660076334,1,1752076296430
2016-11-07T00:00:00.000000000,Others-CCCPS8,10.000266066405597,1,1752076296430
2016-11-07T00:00:00.000000000,Others-CCCPS105a,10.000142960460902,1,1752076296430
2016-11-07T00:00:00.000000000,BHMNCPHST01,10.000126388888889,1,1752076296430
2016-11-07T00:00:00.000000000,Others-CCCPS119a,10.000049002082143,1,1752076296430
2016-11-07T00:00:00.000000000,Broad Street,10.000501995379121,1,1752076296430
2016-11-07T00:00:00.000000000,BHMBCCMKT01,10.000570692249699,1,1752076296430
2016-11-07T00:00:00.000000000,BHMEURBRD01,10.000946129470348,1,1752076296430
2016-11-07T00:00:00.000000000,BHMNCPNST01,10.00016579870337,1,1752076296430
2016-11-07T00:00:00.000000000,Others-CCCPS98,10.000019005860556,1,1752076296430
2016-11-07T00:00:00.000000000,Others-CCCPS135a,10.000029248514146,1,1752076296430
2016-11-07T00:00:00.000000000,BHMMBMMBX01,10.000262729119921,1,1752076296430
2016-11-08T00:00:00.000000000,Others-CCCPS135a,10.00013987554724,1,1752076299070
2016-11-08T00:00:00.000000000,BHMBCCTHL01,10.001415513223698,1,1752076299070
2016-11-08T00:00:00.000000000,Others-CCCPS202,10.00009343877772,1,1752076299070
2016-11-08T00:00:00.000000000,Others-CCCPS8,10.00021628623939,1,1752076299070
2016-11-08T00:00:00.000000000,BHMNCPHST01,10.000409722222223,1,1752076299070
2016-11-08T00:00:00.000000000,BHMEURBRD01,10.001543684925306,1,1752076299070
2016-11-08T00:00:00.000000000,Others-CCCPS105a,10.000172692272528,1,1752076299070
2016-11-08T00:00:00.000000000,BHMMBMMBX01,10.000675891848829,1,1752076299070
2016-11-08T00:00:00.000000000,Broad Street,10.001050199537913,1,1752076299070
2016-11-08T00:00:00.000000000,Others-CCCPS119a,10.000054984154508,1,1752076299070
2016-11-08T00:00:00.000000000,Others-CCCPS98,10.000065741583233,1,1752076299070
2016-11-08T00:00:00.000000000,BHMNCPNST01,10.000437878626848,1,1752076299070
2016-11-08T00:00:00.000000000,Shopping,10.000240071614583,1,1752076299070
2016-11-08T00:00:00.000000000,BHMBCCMKT01,10.00039648093137,1,1752076299070
2016-11-09T00:00:00.000000000,BHMBCCMKT01,10.000657797908863,1,1752076301740
2016-11-09T00:00:00.000000000,Others-CCCPS135a,10.00014730374131,1,1752076301740
2016-11-09T00:00:00.000000000,Others-CCCPS105a,10.000184584997179,1,1752076301740
2016-11-09T00:00:00.000000000,Others-CCCPS98,10.000069272726725,1,1752076301740
2016-11-09T00:00:00.000000000,Others-CCCPS119a,10.00005434776383,1,1752076301740
2016-11-09T00:00:00.000000000,Shopping,10.00025390625,1,1752076301740
2016-11-09T00:00:00.000000000,Others-CCCPS202,10.000094018422741,1,1752076301740
2016-11-09T00:00:00.000000000,BHMEURBRD01,10.001489361702127,1,1752076301740
2016-11-09T00:00:00.000000000,BHMBCCTHL01,10.001422190172866,1,1752076301740
2016-11-09T00:00:00.000000000,BHMMBMMBX01,10.00074157412881,1,1752076301740
2016-11-09T00:00:00.000000000,BHMNCPNST01,10.000437878626848,1,1752076301740
2016-11-09T00:00:00.000000000,Broad Street,10.001033396345306,1,1752076301740
2016-11-09T00:00:00.000000000,Others-CCCPS8,10.000226585584121,1,1752076301740
2016-11-09T00:00:00.000000000,BHMNCPHST01,10.000417361111111,1,1752076301740
2016-11-10T00:00:00.000000000,Others-CCCPS8,10.000222580283392,1,1752076304380
2016-11-10T00:00:00.000000000,BHMNCPNST01,10.000459134870868,1,1752076304380
2016-11-10T00:00:00.000000000,Shopping,10.000232476128472,1,1752076304380
2016-11-10T00:00:00.000000000,BHMMBMMBX01,10.000733098995909,1,1752076304380
2016-11-10T00:00:00.000000000,Others-CCCPS105a,10.000181116285823,1,1752076304380
2016-11-10T00:00:00.000000000,BHMBCCMKT01,10.000420510078726,1,1752076304380
2016-11-10T00:00:00.000000000,Others-CCCPS202,10.000090308694594,1,1752076304380
2016-11-10T00:00:00.000000000,Broad Street,10.001001890359168,1,1752076304380
2016-11-10T00:00:00.000000000,BHMBCCTHL01,10.001375451528688,1,1752076304380
2016-11-10T00:00:00.000000000,Others-CCCPS135a,10.000137885852402,1,1752076304380
2016-11-10T00:00:00.000000000,BHMEURBRD01,10.001403349932096,1,1752076304380
2016-11-10T00:00:00.000000000,Others-CCCPS98,10.000064287582973,1,1752076304380
2016-11-10T00:00:00.000000000,Others-CCCPS119a,10.00004823841333,1,1752076304380
2016-11-10T00:00:00.000000000,BHMNCPHST01,10.00038611111111,1,1752076304380
2016-11-11T00:00:00.000000000,Shopping,10.00023464626736,1,1752076307030
2016-11-11T00:00:00.000000000,Others-CCCPS8,10.000245467716132,1,1752076307030
2016-11-11T00:00:00.000000000,Others-CCCPS135a,10.000140870394661,1,1752076307030
2016-11-11T00:00:00.000000000,BHMMBMMBX01,10.000620803484974,1,1752076307030
2016-11-11T00:00:00.000000000,BHMBCCTHL01,10.001555729156234,1,1752076307030
2016-11-11T00:00:00.000000000,Broad Street,10.001041797941609,1,1752076307030
2016-11-11T00:00:00.000000000,BHMNCPNST01,10.000488893612498,1,1752076307030
2016-11-11T00:00:00.000000000,BHMNCPHST01,10.000390277777777,1,1752076307030
2016-11-11T00:00:00.000000000,BHMEURBRD01,10.001511996378452,1,1752076307030
2016-11-11T00:00:00.000000000,Others-CCCPS98,10.00006335286852,1,1752076307030
2016-11-11T00:00:00.000000000,Others-CCCPS105a,10.000172444507433,1,1752076307030
2016-11-11T00:00:00.000000000,Others-CCCPS119a,10.000057402439081,1,1752076307030
2016-11-11T00:00:00.000000000,Others-CCCPS202,10.000095525499802,1,1752076307030
2016-11-11T00:00:00.000000000,BHMBCCMKT01,10.000516626668148,1,1752076307030
2016-11-12T00:00:00.000000000,Shopping,10.000216742621527,1,1752076309660
2016-11-12T00:00:00.000000000,Others-CCCPS135a,10.000115733916518,1,1752076309660
2016-11-12T00:00:00.000000000,Others-CCCPS119a,10.000052056757394,1,1752076309660
2016-11-12T00:00:00.000000000,Others-CCCPS105a,10.000121900427667,1,1752076309660
2016-11-12T00:00:00.000000000,Broad Street,10.00078975005251,1,1752076309660
2016-11-12T00:00:00.000000000,BHMMBMMBX01,10.000273323036048,1,1752076309660
2016-11-12T00:00:00.000000000,Others-CCCPS8,10.000232307442307,1,1752076309660
2016-11-12T00:00:00.000000000,BHMNCPHST01,10.000354166666666,1,1752076309660
2016-11-12T00:00:00.000000000,BHMEURBRD01,10.001149841557266,1,1752076309660
2016-11-12T00:00:00.000000000,BHMBCCTHL01,10.00178274542796,1,1752076309660
2016-11-12T00:00:00.000000000,BHMBCCMKT01,10.00045655379976,1,1752076309660
2016-11-12T00:00:00.000000000,BHMNCPNST01,10.000208311191413,1,1752076309660
2016-11-12T00:00:00.000000000,Others-CCCPS98,10.000030949434128,1,1752076309660
2016-11-12T00:00:00.000000000,Others-CCCPS202,10.000078599865128,1,1752076309660
2016-11-13T00:00:00.000000000,BHMEURBRD01,10.000801267541874,1,1752076312310
2016-11-13T00:00:00.000000000,BHMBCCMKT01,10.001249515662499,1,1752076312310
2016-11-13T00:00:00.000000000,Others-CCCPS202,10.000069209615754,1,1752076312310
2016-11-13T00:00:00.000000000,BHMNCPNST01,10.000556913593368,1,1752076312310
2016-11-13T00:00:00.000000000,Shopping,10.000192328559027,1,1752076312310
2016-11-13T00:00:00.000000000,Others-CCCPS119a,10.000056129657727,1,1752076312310
2016-11-13T00:00:00.000000000,Broad Street,10.000409577819786,1,1752076312310
2016-11-13T00:00:00.000000000,Others-CCCPS105a,10.000226457298552,1,1752076312310
2016-11-13T00:00:00.000000000,Others-CCCPS8,10.000339306190364,1,1752076312310
2016-11-13T00:00:00.000000000,BHMMBMMBX01,10.00068860454818,1,1752076312310
2016-11-13T00:00:00.000000000,BHMNCPHST01,10.000306944444445,1,1752076312310
2016-11-13T00:00:00.000000000,Others-CCCPS98,10.000057536867475,1,1752076312310
2016-11-13T00:00:00.000000000,BHMBCCTHL01,10.001922961360496,1,1752076312310
2016-11-13T00:00:00.000000000,Others-CCCPS135a,10.00007686854398,1,1752076312310
2016-11-14T00:00:00.000000000,Others-CCCPS98,10.000025237290247,1,1752076314960
2016-11-14T00:00:00.000000000,Others-CCCPS135a,10.000041186683184,1,1752076314960
2016-11-14T00:00:00.000000000,Shopping,10.000097927517361,1,1752076314960
2016-11-14T00:00:00.000000000,BHMNCPNST01,10.000348602401955,1,1752076314960
2016-11-14T00:00:00.000000000,BHMMBMMBX01,10.000383499763755,1,1752076314960
2016-11-14T00:00:00.000000000,Others-CCCPS105a,10.000129333380574,1,1752076314960
2016-11-14T00:00:00.000000000,BHMNCPHST01,10.00017361111111,1,1752076314960
2016-11-14T00:00:00.000000000,BHMBCCMKT01,10.000630765118089,1,1752076314960
2016-11-14T00:00:00.000000000,Broad Street,10.000268851081705,1,1752076314960
2016-11-14T00:00:00.000000000,Others-CCCPS119a,10.000048365691466,1,1752076314960
2016-11-14T00:00:00.000000000,BHMEURBRD01,10.000633770937075,1,1752076314960
2016-11-14T00:00:00.000000000,Others-CCCPS8,10.00020026503647,1,1752076314960
2016-11-14T00:00:00.000000000,Others-CCCPS202,10.00003315569532,1,1752076314960
2016-11-14T00:00:00.000000000,BHMBCCTHL01,10.00170262203794,1,1752076314960
2016-11-15T00:00:00.000000000,Others-CCCPS98,10.000057640724636,1,1752076317610
2016-11-15T00:00:00.000000000,Others-CCCPS119a,10.000051802201122,1,1752076317610
2016-11-15T00:00:00.000000000,BHMBCCTHL01,10.001669237292097,1,1752076317610
2016-11-15T00:00:00.000000000,Others-CCCPS105a,10.000177152044273,1,1752076317610
2016-11-15T00:00:00.000000000,BHMMBMMBX01,10.000671654282378,1,1752076317610
2016-11-15T00:00:00.000000000,Others-CCCPS202,10.000092511345683,1,1752076317610
2016-11-15T00:00:00.000000000,BHMEURBRD01,10.00144409234948,1,1752076317610
2016-11-15T00:00:00.000000000,Shopping,10.000247395833334,1,1752076317610
2016-11-15T00:00:00.000000000,BHMNCPHST01,10.000399305555556,1,1752076317610
2016-11-15T00:00:00.000000000,Others-CCCPS135a,10.000144053906403,1,1752076317610
2016-11-15T00:00:00.000000000,BHMBCCMKT01,10.00039648093137,1,1752076317610
2016-11-15T00:00:00.000000000,BHMNCPNST01,10.00035285365076,1,1752076317610
2016-11-15T00:00:00.000000000,Broad Street,10.001001890359168,1,1752076317610
2016-11-15T00:00:00.000000000,Others-CCCPS8,10.000227729955759,1,1752076317610
2016-11-16T00:00:00.000000000,BHMMBMMBX01,10.000766999527512,1,1752076320390
2016-11-16T00:00:00.000000000,BHMEURBRD01,10.001502942507923,1,1752076320390
2016-11-16T00:00:00.000000000,Others-CCCPS202,10.000092511345683,1,1752076320390
2016-11-16T00:00:00.000000000,BHMNCPHST01,10.000435416666667,1,1752076320390
2016-11-16T00:00:00.000000000,Others-CCCPS98,10.000070311298341,1,1752076320390
2016-11-16T00:00:00.000000000,Broad Street,10.00106070153329,1,1752076320390
2016-11-16T00:00:00.000000000,BHMNCPNST01,10.00041237113402,1,1752076320390
2016-11-16T00:00:00.000000000,Others-CCCPS119a,10.000054220485696,1,1752076320390
2016-11-16T00:00:00.000000000,Others-CCCPS105a,10.000183098406598,1,1752076320390
2016-11-16T00:00:00.000000000,BHMBCCTHL01,10.00136209763035,1,1752076320390
2016-11-16T00:00:00.000000000,Shopping,10.000265570746528,1,1752076320390
2016-11-16T00:00:00.000000000,BHMBCCMKT01,10.000648786978605,1,1752076320390
2016-11-16T00:00:00.000000000,Others-CCCPS8,10.000218002796844,1,1752076320390
2016-11-16T00:00:00.000000000,Others-CCCPS135a,10.00015088519202,1,1752076320390
2016-11-17T00:00:00.000000000,Broad Street,10.000919974795211,1,1752076323100
2016-11-17T00:00:00.000000000,BHMBCCTHL01,10.001054957968606,1,1752076323100
2016-11-17T00:00:00.000000000,BHMMBMMBX01,10.000855988422968,1,1752076323100
2016-11-17T00:00:00.000000000,Others-CCCPS98,10.00007103829847,1,1752076323100
2016-11-17T00:00:00.000000000,Others-CCCPS202,10.000081498090244,1,1752076323100
2016-11-17T00:00:00.000000000,BHMNCPHST01,10.000420833333333,1,1752076323100
2016-11-17T00:00:00.000000000,Others-CCCPS105a,10.000180372990533,1,1752076323100
2016-11-17T00:00:00.000000000,Others-CCCPS8,10.000186532576828,1,1752076323100
2016-11-17T00:00:00.000000000,BHMNCPNST01,10.000463386119673,1,1752076323100
2016-11-17T00:00:00.000000000,Shopping,10.00025417751736,1,1752076323100
2016-11-17T00:00:00.000000000,Others-CCCPS135a,10.000138151145046,1,1752076323100
2016-11-17T00:00:00.000000000,Others-CCCPS119a,10.000043656400456,1,1752076323100
2016-11-17T00:00:00.000000000,BHMEURBRD01,10.001371661385242,1,1752076323100
2016-11-17T00:00:00.000000000,BHMBCCMKT01,10.0004475428695,1,1752076323100
2016-11-18T00:00:00.000000000,BHMNCPHST01,10.00039375,1,1752076325730
2016-11-18T00:00:00.000000000,Shopping,10.000235731336806,1,1752076325730
2016-11-18T00:00:00.000000000,BHMNCPNST01,10.000539908598151,1,1752076325730
2016-11-18T00:00:00.000000000,Others-CCCPS98,10.00006688401201,1,1752076325730
2016-11-18T00:00:00.000000000,Broad Street,10.000974585171182,1,1752076325730
2016-11-18T00:00:00.000000000,BHMMBMMBX01,10.000747930478484,1,1752076325730
2016-11-18T00:00:00.000000000,BHMBCCTHL01,10.002009761699684,1,1752076325730
2016-11-18T00:00:00.000000000,BHMEURBRD01,10.001416930737891,1,1752076325730
2016-11-18T00:00:00.000000000,Others-CCCPS135a,10.000134039109044,1,1752076325730
2016-11-18T00:00:00.000000000,BHMBCCMKT01,10.000540655815504,1,1752076325730
2016-11-18T00:00:00.000000000,Others-CCCPS105a,10.000213325748417,1,1752076325730
2016-11-18T00:00:00.000000000,Others-CCCPS119a,10.00005969344552,1,1752076325730
2016-11-18T00:00:00.000000000,Others-CCCPS8,10.000294675696521,1,1752076325730
2016-11-18T00:00:00.000000000,Others-CCCPS202,10.000101553808042,1,1752076325730
2016-11-19T00:00:00.000000000,Shopping,10.000215115017362,1,1752076328370
2016-11-19T00:00:00.000000000,Others-CCCPS8,10.000216858425206,1,1752076328370
2016-11-19T00:00:00.000000000,BHMMBMMBX01,10.000563596337894,1,1752076328370
2016-11-19T00:00:00.000000000,Others-CCCPS202,10.00007964322617,1,1752076328370
2016-11-19T00:00:00.000000000,Others-CCCPS119a,10.000058420664166,1,1752076328370
2016-11-19T00:00:00.000000000,Others-CCCPS105a,10.000158074131813,1,1752076328370
2016-11-19T00:00:00.000000000,BHMBCCMKT01,10.000546663102343,1,1752076328370
2016-11-19T00:00:00.000000000,BHMEURBRD01,10.001177003168854,1,1752076328370
2016-11-19T00:00:00.000000000,BHMNCPHST01,10.000373611111112,1,1752076328370
2016-11-19T00:00:00.000000000,Broad Street,10.000802352446964,1,1752076328370
2016-11-19T00:00:00.000000000,Others-CCCPS135a,10.000115402300711,1,1752076328370
2016-11-19T00:00:00.000000000,Others-CCCPS98,10.00005161700927,1,1752076328370
2016-11-19T00:00:00.000000000,BHMBCCTHL01,10.00178274542796,1,1752076328370
2016-11-19T00:00:00.000000000,BHMNCPNST01,10.000272079923478,1,1752076328370
2016-11-20T00:00:00.000000000,Others-CCCPS8,10.00042742280641,1,1752076331010
2016-11-20T00:00:00.000000000,Shopping,10.000242784288194,1,1752076331010
2016-11-20T00:00:00.000000000,BHMNCPHST01,10.000347222222222,1,1752076331010
2016-11-20T00:00:00.000000000,BHMMBMMBX01,10.000716148730108,1,1752076331010
2016-11-20T00:00:00.000000000,BHMNCPNST01,10.001067063449888,1,1752076331010
2016-11-20T00:00:00.000000000,Broad Street,10.000520898970805,1,1752076331010
2016-11-20T00:00:00.000000000,Others-CCCPS105a,10.000266843009346,1,1752076331010
2016-11-20T00:00:00.000000000,BHMBCCTHL01,10.001969700004674,1,1752076331010
2016-11-20T00:00:00.000000000,Others-CCCPS119a,10.000063766345853,1,1752076331010
2016-11-20T00:00:00.000000000,BHMEURBRD01,10.001018560434586,1,1752076331010
2016-11-20T00:00:00.000000000,Others-CCCPS135a,10.000097561370314,1,1752076331010
2016-11-20T00:00:00.000000000,Others-CCCPS98,10.000079554585714,1,1752076331010
2016-11-20T00:00:00.000000000,Others-CCCPS202,10.000089613120567,1,1752076331010
2016-11-20T00:00:00.000000000,BHMBCCMKT01,10.001390686903214,1,1752076331010
2016-11-21T00:00:00.000000000,BHMBCCTHL01,10.001929638309663,1,1752076333640
2016-11-21T00:00:00.000000000,Shopping,10.000135904947916,1,1752076333640
2016-11-21T00:00:00.000000000,Others-CCCPS98,10.000147892597985,1,1752076333640
2016-11-21T00:00:00.000000000,BHMMBMMBX01,10.00055723998822,1,1752076333640
2016-11-21T00:00:00.000000000,Others-CCCPS105a,10.000205892795512,1,1752076333640
2016-11-21T00:00:00.000000000,Broad Street,10.000592312539382,1,1752076333640
2016-11-21T00:00:00.000000000,BHMEURBRD01,10.001158895427796,1,1752076333640
2016-11-21T00:00:00.000000000,BHMNCPHST01,10.000236805555556,1,1752076333640
2016-11-21T00:00:00.000000000,BHMBCCMKT01,10.000868052948226,1,1752076333640
2016-11-21T00:00:00.000000000,Others-CCCPS135a,10.000062874356939,1,1752076333640
2016-11-21T00:00:00.000000000,BHMNCPNST01,10.000221064937826,1,1752076333640
2016-11-21T00:00:00.000000000,Others-CCCPS202,10.00006909368675,1,1752076333640
2016-11-21T00:00:00.000000000,Others-CCCPS8,10.000325001544901,1,1752076333640
2016-11-21T00:00:00.000000000,Others-CCCPS119a,10.000178571224017,1,1752076333640
2016-11-22T00:00:00.000000000,BHMBCCTHL01,10.00140883627453,1,1752076336310
2016-11-22T00:00:00.000000000,Shopping,10.000241156684028,1,1752076336310
2016-11-22T00:00:00.000000000,Others-CCCPS135a,10.000134370724851,1,1752076336310
2016-11-22T00:00:00.000000000,Others-CCCPS119a,10.000047602022653,1,1752076336310
2016-11-22T00:00:00.000000000,Others-CCCPS202,10.000087294540474,1,1752076336310
2016-11-22T00:00:00.000000000,Broad Street,10.000863264020165,1,1752076336310
2016-11-22T00:00:00.000000000,Others-CCCPS105a,10.000197964312411,1,1752076336310
2016-11-22T00:00:00.000000000,BHMMBMMBX01,10.000762761961061,1,1752076336310
2016-11-22T00:00:00.000000000,BHMEURBRD01,10.001217745586239,1,1752076336310
